genesymbol3.20m	S3	S4	S7	S8	S11	S12	S15	S16	S19	S20	S23	S25	S26	S29	S31	S32	S35
CAGL0D03894g	4.665842983	4.598144849	5.152503709	4.957493344	6.944153393	6.880992618	8.009657722	7.817341528	8.071560929	7.973157198	8.164691533	8.201952865	7.850732109	8.464506263	9.454849376	8.268900723	8.440217723
CAGL0J07612g	7.687270355	7.776818671	9.24149174	8.914983014	10.01689892	9.746561363	10.28262964	10.03495015	9.873953193	9.858101376	9.510961284	9.121189493	8.618331537	9.076482914	9.985001371	8.986043636	8.448158474
CAGL0J02904g	5.310629474	5.482176593	6.870496395	6.370301119	7.701917568	7.411057617	8.292865841	8.333038543	8.17494738	8.683427015	8.563257288	8.588942683	7.773087086	8.849557599	8.944819284	8.455716463	8.231933456
CAGL0H02563g	4.650123617	4.598144849	6.281395036	5.976148808	7.198707074	7.061208795	7.137914761	7.180302107	7.769404841	7.718257838	8.21822265	8.615253085	8.133932047	9.169043732	10.1009166	8.774638301	8.933494689
CAGL0B03487g	12.78031691	12.76970897	11.73754153	11.95545404	10.66958649	10.7849166	10.22223064	10.34753165	10.96231599	10.90158685	11.49866465	12.05786717	12.08153859	12.2010936	11.10901498	12.26168577	12.60144196
CAGL0C05379g	11.25462514	11.0703622	9.904951634	10.07108882	8.601699183	8.606404581	6.096467929	5.563561066	6.32230033	5.697290192	6.83058358	7.970366313	7.971519311	8.476047394	7.474954687	8.714477923	9.133868726
CAGL0L11528g	6.161826615	6.031078317	4.821856918	4.798253775	2.831335936	2.059296389	2.626398517	1.447590448	3.095770262	1.593906943	3.680323483	4.265302716	3.738202244	4.308409891	4.347528342	4.813723018	4.245933701
CAGL0M04873g	11.28976456	11.07743153	9.913359934	10.18996479	8.640925368	8.720403082	6.952058748	6.963792678	7.329423844	7.140816711	7.395504191	8.043407965	8.296473903	8.165522027	6.94763327	8.359056487	8.834408041
CAGL0F08085g	2.79778415	2.930098834	3.519955993	3.97466159	4.863892029	5.087396829	4.642537139	4.893944964	5.000490174	4.774571566	5.219295156	5.406192091	4.927164473	5.537855664	6.403469459	5.426465922	5.521989566
CAGL0J00165g	12.25622583	12.11673129	11.11242358	11.18114079	9.843485362	9.797469243	7.363908511	7.061864303	6.992980209	6.664031947	6.833250968	7.653772295	7.789910042	7.841674699	6.501610657	7.843909198	8.625695663
CAGL0L08110g	11.00659446	10.88215972	9.815069542	10.08409412	8.292451144	8.575795309	5.91396736	5.734909763	5.29203643	5.117928504	5.552817491	6.401620778	6.775042526	6.306461385	5.062894609	6.463111971	7.151929547
CAGL0G00990g	11.38795455	11.27635298	9.965234264	9.608326985	8.526222048	7.802256368	6.590589717	6.176115941	6.013388352	6.39375732	6.684609013	7.589230302	6.035852561	7.761930861	7.085055218	7.725023595	8.238489501
CAGL0F01661g	5.435094116	5.335849091	4.326528672	4.289746884	3.430858585	3.075420741	2.684574523	3.225643427	2.813199381	2.760802167	2.653153921	3.793609704	3.622756291	3.796230541	2.926730103	4.034733261	4.033158764
CAGL0K10906g	11.21310246	11.19882654	10.05435476	10.27181393	8.569197523	8.675998949	6.058471816	5.637444542	5.567874792	5.177780708	5.533265343	6.72263287	6.669912433	6.811589832	5.28029285	6.74876883	7.435980306
CAGL0L02167g	3.35820608	2.97033708	4.503286051	4.267807698	5.476390658	5.421640672	6.224540259	5.896100153	6.165219968	6.252454594	6.376180366	6.381875594	6.157880461	6.813173259	8.208615457	6.937440379	6.776426692
CAGL0K07480g	7.685343625	7.739469205	8.488231741	8.23863579	10.09249661	9.84957686	10.14177622	9.802592622	9.436854077	9.45943984	9.018037108	8.543009373	8.107718102	8.65975475	9.715096657	8.483668232	8.057530024
CAGL0A00847g	5.37897983	5.280914374	3.588765981	4.12866754	2.91788306	3.565421617	3.64696486	3.460887475	3.664098585	3.280898879	4.125476681	4.389155195	4.664857991	4.095897172	3.645858195	4.494611908	4.659511055
CAGL0A01562g	12.11628886	11.945636	10.82484729	11.12256236	9.433316813	9.655577462	7.108996914	6.831538154	6.789876737	6.525009231	6.791341789	7.699687433	7.8797589	7.721186326	6.361897356	7.814864379	8.37208917
CAGL0D03608g	-0.673624826	-0.977359277	0.813879719	0.885862155	1.517860454	1.19708703	1.388260726	1.895904175	0.675766809	1.81104805	2.417533031	2.338187017	2.70653302	3.081488123	3.022645454	2.937520809	2.927551678
CAGL0K00781g	7.343164406	7.356741092	5.898800861	4.97113465	3.126112125	1.801567295	2.050377066	2.076752849	2.213748061	3.917724399	4.931354741	5.957308956	3.88142383	6.191850032	5.630099102	5.830013014	6.043133512
CAGL0J09086g	11.64598785	11.48798777	10.24073222	10.55546787	8.678596832	8.74124118	6.248844819	5.916029212	5.810555657	5.439218532	5.932029326	7.023794408	7.038230243	7.088911627	5.424226438	7.184515761	7.969629643
CAGL0I08613g	6.424603162	6.494797401	5.082648824	5.011301327	3.992589228	3.759493117	3.888863344	3.921521859	4.195728017	5.055485371	5.336738457	5.689285747	4.454262462	6.067341774	5.41010767	6.182437252	5.837401771
CAGL0K07337g	4.051496927	5.328128187	5.226348578	5.780853387	6.92163852	7.949795917	9.158006168	9.75442542	9.396035765	9.560950915	9.708031921	9.486964772	9.45404119	8.993722545	8.609726835	8.501436791	8.983137316
CAGL0K04631g	3.194455467	3.224374303	4.628409885	4.104114653	5.817654289	5.589364372	6.143894234	5.689317918	5.832721273	5.492564958	5.694514107	5.874951652	5.210307196	5.945575028	7.015650563	5.685063932	5.947137326
CAGL0M06919g	5.270067225	5.248557643	4.379278603	3.919442736	3.101668784	2.422516788	2.436313684	2.47091166	2.857115872	3.015289453	3.449469845	4.081663355	2.738577372	4.021141797	3.520036331	4.16703271	4.171144146
CAGL0H00440g	7.677610869	7.919809247	6.466480081	6.833107424	5.527750265	5.999989167	5.845492482	6.396399185	6.540011306	6.843107173	6.937333912	7.330609011	7.682297993	7.398334944	6.498277774	7.500602856	7.377778609
CAGL0M03305g	-0.673624826	0.20740583	0.469200197	1.732825146	2.381425171	2.953731521	3.5563935	4.560846666	4.229534776	4.739694729	4.960926371	4.759322077	5.23016577	4.085452078	4.061695593	4.059707721	4.675060784
CAGL0L12782g	5.840285223	6.002257671	4.503286051	3.89101998	3.391070431	3.132620852	3.675934357	3.545201453	3.664098585	4.369463378	4.664060585	5.255202881	3.665055349	5.409753329	5.413650337	5.357644636	5.106322306
CAGL0I04048g	2.549276182	2.97033708	3.146680768	3.919442736	4.906848871	4.62194099	5.901756691	5.888050803	5.243224309	5.241494717	4.73993906	4.293758927	4.050513521	3.907145716	4.955192817	3.916667899	3.516311805
CAGL0E03498g	1.351895835	1.413366909	2.80492153	1.85557635	3.698713901	3.759493117	4.314366123	4.294696761	4.246145649	4.541326663	4.437395798	4.696768074	3.807818753	4.932878657	5.617865916	4.600521677	4.245933701
CAGL0I05676g	3.846073355	3.859947334	2.725656601	2.073589857	2.1625713	1.397082248	2.436313684	1.895904175	2.461461394	2.494073618	2.746672392	3.354465687	2.860078732	3.383848194	2.462836482	3.335367867	3.533474554
CAGL0A01716g	6.614775	6.654588136	8.903942433	8.232985136	9.642376222	8.884976883	10.16590857	10.14543351	10.09866494	10.65176612	10.83217337	11.05165805	9.71649629	11.00953122	11.71773196	10.84123845	10.80327339
CAGL0I09856g	5.340319861	5.701229345	4.743542588	3.674643395	3.329251865	3.341125104	3.838504281	3.371338494	2.672809711	3.280898879	3.363509179	3.21263533	2.33954635	3.102360091	2.823980937	2.571377771	3.839756156
CAGL0K05247g	0.235218345	0.849047893	2.302598038	0.885862155	4.511714663	3.795360421	5.103426993	4.844886611	4.622037517	4.392099724	4.801166885	4.620186024	3.525088093	4.524858966	5.936267303	4.034733261	4.570855965
CAGL0I07249g	-0.148789152	-0.090736925	1.525419856	1.85557635	3.469578806	2.921634926	4.437896293	4.09937589	3.871032612	4.250626322	4.880680472	4.539309786	2.738577372	4.629219508	5.431234344	3.773049809	4.103800514
CAGL0E00231g	2.071398614	2.133602364	0.813879719	0.885862155	-0.59185972	0.344827081	0.891708992	-0.143798867	-0.967894283	-0.818355426	-1.005673483	-1.898035082	-1.434443795	-0.810481184	-1.014659694	-0.096408494	-0.679196733
CAGL0H05511g	7.369801957	7.324119345	6.909127449	6.862682481	5.164555467	5.455661337	3.759508005	4.193823811	3.974342636	3.769996353	4.472039494	5.412693632	5.751725739	5.349921321	4.39130846	5.858757454	6.169273261
CAGL0B02904g	-0.673624826	0.454362654	1.525419856	0.330562733	2.498390478	2.11712667	2.366947183	2.382002236	2.857115872	2.316120418	2.329588401	2.493460572	2.440408421	2.61379995	3.596838229	2.82548996	2.927551678
CAGL0J00363g	3.433600923	3.190709111	1.525419856	1.732825146	0.482206245	0.832995881	0.679232057	0.648759398	0.675766809	-0.818355426	0.728148612	1.126743135	0.04225764	1.035936394	0.521884506	1.62378247	1.345736096
CAGL0B00990g	4.785788098	5.543473887	6.15473331	6.009583156	7.022741565	7.411057617	6.792569746	7.342246823	6.845440958	6.911297341	6.463134295	5.874951652	6.444408989	5.327936796	4.488573922	5.728541354	4.659511055
CAGL0K06380g	1.868996419	2.133602364	1.858333688	2.349046746	4.01893492	4.311082368	5.374785997	5.137469637	5.251475215	4.975302764	5.294777728	5.188571236	4.780961285	5.250579622	6.568290925	4.960183225	4.494035474
CAGL0G01892g	4.601910971	5.05632872	6.487656038	5.625628052	6.999776677	6.694133463	7.507810424	7.362722057	7.198987018	7.867069657	7.859834334	7.832906953	6.877533384	8.450839111	8.940834981	8.179157814	7.921550334
CAGL0L05786g	3.701041622	1.726954186	4.940693719	4.473491734	5.33151205	5.043330523	5.746549641	5.588611667	5.140347415	5.763894143	4.728522067	4.738770641	5.078803467	4.89150778	4.354917913	4.835578421	5.601448448
CAGL0K06039g	1.001671037	1.726954186	-0.650271714	-0.583940765	-0.303711787	-2.016046099	-0.253204545	0.098694887	-0.45701793	0.469133444	-0.296925643	-1.12078697	-0.304340238	-0.291767929	0.412821448	0.108967349	0.050072479
CAGL0M13827g	-0.148789152	1.629806528	0.813879719	0.634766268	2.739263643	3.045947122	3.3199226	3.700347191	3.782703896	3.853927154	3.594880674	3.624682768	3.285828255	2.752301175	2.965864724	2.346299812	1.689867992
CAGL0L06512g	-0.148789152	1.817970829	1.525419856	1.85557635	3.308042684	3.388860995	4.219169727	4.400338402	3.507565127	3.525746983	3.224128143	2.720047008	2.944928225	2.289124612	3.571689158	2.386336635	2.874661682
CAGL0E00869g	9.812667786	9.794062451	8.765280142	7.257211103	7.32153167	5.96104245	6.620701677	6.473735	5.759401663	7.107007403	7.144820988	7.439680605	5.77508824	7.609893367	7.395667424	7.351830731	7.934528961
CAGL0I02596g	-3.703235086	-3.703235086	-1.923744387	-3.703235086	-1.433893573	-0.765728898	-1.595708633	-0.801407141	-3.703235086	-3.703235086	-3.703235086	-1.898035082	-1.173666465	0.74878835	-0.506290149	0.592395556	0.229282267
CAGL0F09141g	-3.703235086	-1.774274078	-3.703235086	-3.703235086	-0.303711787	0.832995881	-1.595708633	-1.292943301	-0.967894283	-1.308822957	-0.72892474	-1.12078697	-2.736215545	-1.62823859	-0.131130024	0.288716969	-1.511922966
CAGL0K04598r	4.188393062	3.922814194	1.930806086	2.840191647	1.84681486	1.801567295	1.388260726	0.098694887	1.424190877	-0.161711505	0.531948068	1.893722255	1.186430233	1.347020152	0.890641594	0.72320524	1.916098451
CAGL0K00170g	-3.703235086	-3.703235086	-1.923744387	-3.703235086	-0.59185972	-2.016046099	-0.77362669	0.098694887	-0.967894283	-0.452992547	0.422840522	-0.618434671	0.141469135	0.850987666	0.412821448	0.108967349	0.050072479
CAGL0A03355r	4.409917342	4.132389066	2.407908696	2.262942005	1.904476328	1.19708703	0.12844673	0.925363585	2.899734917	2.407839046	2.604018579	5.211125454	2.570725344	2.994842855	1.941223588	2.964220091	3.121622038
CAGL0D05456g	-1.506960002	-3.703235086	0.651809149	-1.426793893	1.091035853	-0.106129234	0.12844673	0.306234272	-0.080500832	0.080523766	-1.005673483	-0.618434671	-1.752992882	-1.62823859	-1.806621258	-0.623345537	-0.393183382
CAGL0A00737g	-3.703235086	-0.977359277	-3.703235086	-0.055409318	1.277166968	1.999050834	2.21732787	2.132326186	2.571002294	1.939545161	1.597229862	1.651372811	1.553666962	2.008671166	1.860457011	0.843134099	0.782400459
CAGL0K07183g	2.907635097	2.202789225	0.651809149	0.885862155	0.322158893	-1.259476553	-0.253204545	-0.143798867	2.071869365	1.138465537	1.380925903	4.113939456	1.623975075	2.008671166	1.535768149	-0.335951927	1.807413114
CAGL0G09229g	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-1.433893573	-1.259476553	-1.595708633	-1.292943301	-1.766048389	-0.818355426	-3.703235086	-3.703235086	-0.952888406	-3.703235086	-3.703235086	-3.703235086	-2.226281407
CAGL0J05390g	1.499553001	1.413366909	-1.923744387	-0.055409318	-1.433893573	-3.703235086	-1.595708633	-0.143798867	1.302407211	-2.057619138	0.422840522	2.282479386	0.234294824	0.850987666	-0.738197736	-0.623345537	-0.154598662
CAGL0L13376g	11.7710514	11.87949145	9.348711855	9.40914023	9.266392952	8.043188123	8.547244014	9.619340198	10.99216478	10.74470633	10.27803744	12.87370386	9.151696191	10.6761767	10.23673695	9.412280916	9.17135641
CAGL0I07425g	-3.703235086	1.012124502	1.616122489	1.099666169	2.381425171	2.226265543	1.240951517	1.689091734	1.424190877	1.138465537	1.493127911	1.651372811	2.138060857	1.869496717	1.636224665	2.30512012	2.017166485
CAGL0D06380g	-1.506960002	-1.774274078	0.469200197	-1.426793893	0.626258236	0.136897595	0.679232057	1.157371153	1.424190877	1.99974206	1.597229862	1.359926491	-0.304340238	1.81995281	1.818312313	2.127533042	1.18124828
CAGL0G06446g	-0.673624826	-3.703235086	-0.650271714	0.634766268	-0.063645065	0.964835807	-0.77362669	0.306234272	0.675766809	-0.161711505	0.63338108	-0.24654665	0.403746841	0.519715229	0.890641594	0.448531868	0.782400459
CAGL0K03905g	-3.703235086	-1.774274078	-1.923744387	-0.583940765	-0.59185972	-0.765728898	-0.77362669	0.098694887	0.675766809	-0.818355426	0.728148612	0.293935923	0.04225764	0.088968058	-0.306549656	0.108967349	0.229282267
CAGL0K13002g	-0.673624826	-3.703235086	0.469200197	-0.583940765	-0.59185972	1.572698247	1.076872476	0.925363585	0.217811469	0.469133444	1.828711708	2.101155993	2.161888953	2.289124612	2.288576911	2.766033727	2.362710389
CAGL0H06039g	-3.703235086	-1.774274078	-1.15083362	-1.426793893	-0.59185972	-0.765728898	-1.595708633	-1.292943301	-1.766048389	-1.308822957	-1.798838525	-1.898035082	-3.703235086	-3.703235086	-3.703235086	-2.185266945	-3.703235086
CAGL0F08558r	1.351895835	1.984401135	0.813879719	-0.583940765	-0.063645065	-1.259476553	-3.703235086	-1.292943301	-0.080500832	-0.452992547	0.035084509	-1.12078697	-0.592473624	-0.088876397	-1.356966391	0.448531868	1.18124828
CAGL0M06889r	-1.506960002	-0.090736925	-0.650271714	-0.583940765	-2.161960545	-3.703235086	-3.703235086	-1.292943301	-1.766048389	-1.308822957	-1.005673483	-0.24654665	-0.952888406	0.63879359	0.025253757	0.72320524	1.091391378
CAGL0K10802r	-1.506960002	-1.774274078	-1.923744387	-0.583940765	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-3.703235086	-2.057619138	-1.798838525	-3.703235086	-1.752992882	-1.62823859	-3.703235086	-2.185266945	-3.703235086
CAGL0K08712g	0.235218345	0.665160392	-1.15083362	-3.703235086	-1.433893573	-3.703235086	0.42996583	-1.292943301	-0.080500832	0.287873906	-0.496815573	0.99430303	-1.434443795	1.347020152	1.184071628	-0.335951927	0.782400459
CAGL0M06882r	1.868996419	1.158625377	-1.923744387	-1.426793893	-0.063645065	-3.703235086	-3.703235086	-0.435454134	0.859718652	0.080523766	0.176236837	2.720047008	0.62559852	0.946423729	0.806907805	0.953854093	1.091391378
CAGL0G05522g	-3.703235086	-3.703235086	-3.703235086	-1.426793893	-0.952297307	-1.259476553	-0.77362669	-2.044265425	-1.766048389	-3.703235086	-1.798838525	-3.703235086	-1.173666465	-1.62823859	-2.463414718	-1.462081801	-3.703235086
CAGL0H07645g	-3.703235086	0.20740583	0.260081588	1.285836222	0.482206245	1.300547438	1.240951517	0.925363585	-0.080500832	0.287873906	0.979995682	0.848464523	1.623975075	1.19984683	1.248968345	2.262730388	2.283770082
CAGL0L03685r	3.818209991	3.550580929	1.999811376	1.968697342	1.277166968	1.487560766	1.959049241	2.287251615	3.33195709	2.057527509	2.445695617	4.895525691	1.401853354	2.394420206	1.184071628	2.174020857	0.995563894
CAGL0E04708g	3.926573177	4.021862915	4.812296977	4.97113465	5.66336632	5.721075019	6.323977182	6.385004857	6.550080094	6.542821457	6.662281103	6.899691504	6.863978769	6.750094391	6.95251246	6.903354143	6.738077258
CAGL0F03113g	5.48910728	5.454074378	6.6969426	6.650172748	7.355524429	7.367045018	7.761988562	7.79383849	7.870629412	7.913773515	8.023515563	7.996570044	8.110016579	8.09827862	8.252797371	8.061217453	7.784907061
CAGL0B03927g	8.142523439	7.962826743	7.340102582	7.469122553	6.295532489	6.370690744	5.595534062	5.661254806	5.407296168	5.444642821	5.239545034	5.366555271	5.387498923	5.556882711	5.431234344	5.523908218	5.684461924
CAGL0C01287g	6.304220183	6.255265845	5.03412611	4.998036303	4.323731273	4.247768563	4.158883031	4.193823811	4.790047315	4.667304937	4.734241857	4.90477965	4.822666347	4.848915434	4.592253715	4.67514481	5.221993325
CAGL0L10868g	8.96388662	9.054374998	8.130672679	8.181107889	7.040532406	7.083138829	5.676604779	5.532914634	6.61866008	6.261703269	6.978880297	7.31333931	7.120332639	7.365256943	7.218641796	7.355617213	7.333145443
CAGL0E01463g	9.850128018	9.762543183	8.847143104	8.882867483	8.014971652	7.94880092	7.551453511	7.452791063	7.491456147	7.507661535	7.577537693	7.778571075	7.593097938	7.885231125	7.816128246	7.913205423	8.000814813
CAGL0K07524g	7.335813441	7.39234852	8.938407628	8.779089573	9.178189494	9.095621224	9.540219665	9.561047365	9.577217905	9.599757983	9.767813807	9.977728848	10.07474278	10.39220929	10.68995983	10.59548682	10.62773456
CAGL0F03707g	5.18535228	5.138086526	5.819897482	5.88540974	6.689181271	6.74545955	7.551453511	7.537565869	7.685112457	7.689990295	7.888971143	8.004123999	8.037808833	8.137357215	7.62689552	7.903753751	8.068610341
CAGL0G06314g	5.3304908	5.215458533	6.295187273	6.317883286	6.940712354	6.849351005	7.359450945	7.236856263	7.241029415	7.155776186	7.359874167	7.369561903	7.403114415	7.283088236	7.00746825	6.974027879	6.949439866
CAGL0E06424g	7.958535265	7.897809735	8.760316902	8.899014611	9.759796814	9.941228653	10.43815102	10.49741507	10.39758088	10.35106004	10.06946198	9.693292373	9.721891403	9.461575605	9.698673988	9.45966935	9.335996627
CAGL0L03674g	5.129762684	5.181582179	5.810324505	5.749533492	6.622020536	6.643375944	7.161151135	7.153691445	7.133532944	7.185237677	7.105642383	6.890404745	7.088827257	6.918434603	6.74601182	6.701945287	6.620525923
